City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Kiama,AU,2022-07-12 01:06:44,-34.6833,150.8667,58.37,72,100,1.23
298,Topolovgrad,BG,2022-07-12 01:04:12,42.0833,26.3333,60.53,50,11,5.75
299,Lyantonde,UG,2022-07-12 01:06:47,-0.4031,31.1572,65.41,60,100,3.38
300,Sitka,US,2022-07-12 01:06:47,57.0531,-135.33,55.29,82,100,3.44
301,College,US,2022-07-12 01:06:49,64.8569,-147.8028,76.95,67,100,10.36
302,Havelock,US,2022-07-12 01:06:50,34.8791,-76.9013,78.8,90,100,4.61
303,Hamilton,US,2022-07-12 01:06:50,39.1834,-84.5333,82.99,68,0,5.75
304,North Augusta,US,2022-07-12 01:06:52,33.5018,-81.9651,79.11,84,100,5.75
305,Champerico,GT,2022-07-12 01:06:52,14.3,-91.9167,82.83,73,99,2.77
306,Chateaubelair,VC,2022-07-12 01:06:53,13.2833,-61.25,79.47,83,100,15.21
307,Dakar,SN,2022-07-12 01:06:54,14.6937,-17.4441,79.68,83,15,8.86
308,Puerto Leguizamo,CO,2022-07-12 01:06:54,-0.1934,-74.7819,72.12,98,93,2.77
309,Comodoro Rivadavia,AR,2022-07-12 01:06:55,-45.8667,-67.5,39.06,65,0,13.8
310,Boa Vista,BR,2022-07-12 01:03:39,2.8197,-60.6733,80.58,78,40,2.3
311,Amga,RU,2022-07-12 01:06:58,60.8953,131.9608,75.45,60,100,3.56
312,Loei,TH,2022-07-12 01:07:01,17.4167,101.5,65.08,98,100,2.17
313,Gingoog,PH,2022-07-12 01:07:03,8.8243,125.1042,87.1,65,99,1.99
314,Vidnoye,RU,2022-07-12 01:07:04,55.5524,37.7097,71.65,64,0,11.18
315,Oistins,BB,2022-07-12 01:07:04,13.0667,-59.5333,82.49,78,75,21.85
316,Gladstone,AU,2022-07-12 01:07:05,-23.85,151.25,64.78,67,75,4.61
317,Kuala Terengganu,MY,2022-07-12 01:07:06,5.3302,103.1408,79.45,81,100,4.25
318,Krasnoselkup,RU,2022-07-12 01:07:07,65.7,82.4667,52.39,56,7,15.84
319,Longonjo,AO,2022-07-12 01:07:08,-12.9067,15.2533,55.81,43,0,2.37
320,Salem,IN,2022-07-12 01:03:42,11.65,78.1667,72.93,89,100,3.27
321,Bayan,CN,2022-07-12 01:06:42,46.0833,127.4,78.33,63,8,8.3
322,Bambous Virieux,MU,2022-07-12 01:08:12,-20.3428,57.7575,70.21,63,3,18.92
323,Nemuro,JP,2022-07-12 01:08:13,43.3236,145.575,61.32,98,98,5.97
324,Taltal,CL,2022-07-12 01:08:14,-25.4,-70.4833,58.95,67,0,1.79
325,Margate,GB,2022-07-12 01:08:15,51.3813,1.3862,67.3,89,100,1.99
326,Peterhead,GB,2022-07-12 01:05:04,57.5058,-1.7981,66.6,81,100,14.74
327,Kalmunai,LK,2022-07-12 01:08:16,7.4167,81.8167,79.66,63,100,3.6
328,Saint Anthony,US,2022-07-12 01:08:18,45.0205,-93.218,76.48,60,20,27.63
329,Hasaki,JP,2022-07-12 01:04:21,35.7333,140.8333,82.29,83,100,4.12
330,Plettenberg Bay,ZA,2022-07-12 01:08:20,-34.0527,23.3716,54.91,68,1,5.28
331,Tampin,MY,2022-07-12 01:08:21,2.4701,102.2302,76.95,90,100,1.25
332,Faya,SA,2022-07-12 01:08:22,18.3851,42.4509,64.92,51,100,2.48
333,Progreso,MX,2022-07-12 01:03:59,21.2833,-89.6667,86.11,77,100,12.75
334,Hukuntsi,BW,2022-07-12 01:08:26,-24.0,21.75,51.85,38,0,8.43
335,Katherine,AU,2022-07-12 01:08:27,-14.4667,132.2667,68.32,24,83,16.11
336,Gunjur,GM,2022-07-12 01:03:57,13.2019,-16.7339,78.69,83,55,7.16
337,Clarence Town,AU,2022-07-12 01:08:29,-32.5833,151.7833,61.14,77,100,2.82
338,Catamarca,AR,2022-07-12 01:04:18,-28.4696,-65.7852,42.76,44,0,2.04
339,Swan River,CA,2022-07-12 01:08:30,52.1058,-101.2676,68.16,76,9,9.82
340,Lukang,TW,2022-07-12 01:08:31,24.0567,120.4352,92.44,67,47,6.15
341,Coquimbo,CL,2022-07-12 01:03:55,-29.9533,-71.3436,56.16,78,0,6.69
342,Bubaque,GW,2022-07-12 01:08:33,11.2833,-15.8333,79.68,84,13,12.41
343,Bratsk,RU,2022-07-12 01:03:41,56.1325,101.6142,59.49,91,88,7.52
344,Bay Roberts,CA,2022-07-12 01:08:34,47.5999,-53.2648,62.15,74,90,5.99
345,Cochrane,CA,2022-07-12 01:03:37,51.1834,-114.4687,75.9,53,0,12.1
346,Labuhan,ID,2022-07-12 01:08:35,-6.8844,112.2051,79.95,78,1,6.26
347,Spring Hill,US,2022-07-12 01:08:36,28.4769,-82.5255,84.02,79,0,8.05
348,Coatzintla,MX,2022-07-12 01:08:38,20.4833,-97.45,83.03,70,100,10.38
349,Lagos,NG,2022-07-12 01:08:39,6.5833,3.75,74.59,93,100,4.7
350,Ranong,TH,2022-07-12 01:08:39,9.9658,98.6348,78.19,92,100,19.51
351,Carrascal,PH,2022-07-12 01:08:40,9.3703,125.9492,85.57,65,98,1.12
352,Bandarbeyla,SO,2022-07-12 01:08:41,9.4942,50.8122,80.1,61,70,24.4
353,Alta Floresta,BR,2022-07-12 01:08:42,-9.8756,-56.0861,72.61,46,94,1.34
354,Atar,MR,2022-07-12 01:08:43,20.5169,-13.0499,93.63,26,6,8.3
355,Kudahuvadhoo,MV,2022-07-12 01:08:44,2.6708,72.8944,81.14,71,100,1.32
356,Churapcha,RU,2022-07-12 01:08:45,62.0025,132.4325,71.55,67,69,1.43
357,Zhigansk,RU,2022-07-12 01:08:46,66.7697,123.3711,64.65,68,28,11.7
358,Ahipara,NZ,2022-07-12 01:08:47,-35.1667,173.1667,59.58,86,8,18.32
359,Oreoi,GR,2022-07-12 01:08:47,38.95,23.1,73.81,54,5,2.8
360,Santa Cruz Del Sur,CU,2022-07-12 01:08:48,20.7147,-77.9956,81.21,75,51,4.07
361,Smolensk,RU,2022-07-12 01:08:49,55.0,33.0,61.97,97,100,13.29
362,Kholtoson,RU,2022-07-12 01:08:49,50.2981,103.3097,58.14,75,78,2.37
363,Cherbourg,FR,2022-07-12 01:08:51,49.6386,-1.6147,65.91,72,0,9.22
364,Kahului,US,2022-07-12 01:08:52,20.8947,-156.47,87.82,45,40,25.32
365,Peachland,CA,2022-07-12 01:08:53,49.7665,-119.7357,96.85,25,0,1.99
366,Petropavlovsk-Kamchatskiy,RU,2022-07-12 01:08:54,53.0452,158.6483,75.79,65,20,8.95
367,Sitangkai,PH,2022-07-12 01:08:56,4.6628,119.3928,83.97,73,65,12.39
368,Kanker,IN,2022-07-12 01:09:57,20.2719,81.4931,74.7,97,100,6.58
369,Rock Springs,US,2022-07-12 01:09:57,41.5875,-109.2029,87.24,10,0,14.97
370,Rocha,UY,2022-07-12 01:09:58,-34.4833,-54.3333,47.26,89,100,17.67
371,Cap Malheureux,MU,2022-07-12 01:09:59,-19.9842,57.6142,71.47,65,0,7.0
372,Tautira,PF,2022-07-12 01:10:00,-17.7333,-149.15,76.89,80,24,13.18
373,Tiksi,RU,2022-07-12 01:06:56,71.6872,128.8694,35.73,97,100,17.49
374,La Romana,DO,2022-07-12 01:05:03,18.4273,-68.9728,80.96,89,20,0.0
375,Hammerfest,NO,2022-07-12 01:10:03,70.6634,23.6821,57.65,77,9,2.3
376,Tupaciguara,BR,2022-07-12 01:05:34,-18.5922,-48.705,61.9,53,5,5.68
377,Sao Raimundo Nonato,BR,2022-07-12 01:10:06,-9.0153,-42.6994,72.57,47,17,1.57
378,Gwadar,PK,2022-07-12 01:10:07,25.1216,62.3254,82.78,85,86,11.23
379,Schramberg,DE,2022-07-12 01:10:07,48.224,8.3858,61.47,60,100,1.9
380,Lipin Bor,RU,2022-07-12 01:10:08,60.2622,37.9763,62.47,89,1,11.01
381,Korla,CN,2022-07-12 01:10:09,41.7597,86.1469,76.08,38,100,14.23
382,Chokwe,MZ,2022-07-12 01:10:09,-24.5333,32.9833,62.56,62,1,3.58
383,Saint-Joseph,RE,2022-07-12 01:10:10,-21.3667,55.6167,64.2,75,35,14.09
384,Manticao,PH,2022-07-12 01:10:11,8.4042,124.2867,83.91,67,100,1.14
385,Quincy,US,2022-07-12 01:10:12,42.2529,-71.0023,76.73,69,20,16.11
386,Bouar,CF,2022-07-12 01:10:13,5.934,15.596,64.85,97,100,1.72
387,Vao,NC,2022-07-12 01:10:14,-22.6667,167.4833,69.33,61,0,7.47
388,Kisangani,CD,2022-07-12 01:10:14,0.5167,25.2,70.97,93,78,2.15
389,Kaspi,GE,2022-07-12 01:10:15,41.9252,44.4257,66.29,90,70,6.15
390,Seddon,AU,2022-07-12 01:10:16,-37.8068,144.8916,51.21,91,100,5.75
391,Hualmay,PE,2022-07-12 01:10:17,-11.0964,-77.6139,61.16,83,80,10.63
392,Tura,IN,2022-07-12 01:10:17,25.5198,90.2201,79.27,82,0,3.85
393,Batemans Bay,AU,2022-07-12 01:10:18,-35.7167,150.1833,53.1,49,100,0.98
394,Chokurdakh,RU,2022-07-12 01:10:19,70.6333,147.9167,54.27,92,100,13.24
395,Bud,US,2022-07-12 01:10:19,39.447,-86.1758,82.42,82,22,7.45
396,Aksu,CN,2022-07-12 01:10:20,41.1231,80.2644,73.62,40,0,6.38
397,Elverum,NO,2022-07-12 01:10:21,60.8819,11.5623,51.24,87,78,1.52
398,Wagga Wagga,AU,2022-07-12 01:10:22,-35.1167,147.3667,48.85,67,100,0.63
399,Terme,TR,2022-07-12 01:06:44,41.2092,36.9739,64.33,89,18,7.16
400,Pangnirtung,CA,2022-07-12 01:10:23,66.1451,-65.7125,53.49,70,100,2.59
401,Khartoum,SD,2022-07-12 01:10:24,15.5518,32.5324,80.89,65,100,14.18
402,Vytegra,RU,2022-07-12 01:10:25,61.0064,36.4481,64.51,82,8,9.55
403,Barra Do Garcas,BR,2022-07-12 01:10:26,-15.89,-52.2567,68.27,43,25,1.74
404,Owasso,US,2022-07-12 01:10:26,36.2695,-95.8547,95.92,49,20,6.91
405,Ahvaz,IR,2022-07-12 01:06:21,31.3203,48.6693,94.14,15,84,7.29
406,Hellvik,NO,2022-07-12 01:10:28,59.9156,5.781,62.01,84,24,5.41
407,Mikhaylovka,RU,2022-07-12 01:10:29,50.06,43.2379,68.7,86,1,7.11
408,Saint-Denis,FR,2022-07-12 01:10:30,48.9167,2.3333,73.18,66,0,8.05
409,Provideniya,RU,2022-07-12 01:10:01,64.3833,-173.3,51.37,81,0,11.01
410,Waipawa,NZ,2022-07-12 01:10:31,-41.4122,175.5153,53.78,96,100,25.32
411,Broome,US,2022-07-12 01:10:32,42.2506,-75.833,79.7,59,0,8.99
412,Wajir,KE,2022-07-12 01:10:33,1.7471,40.0573,70.43,72,96,12.1
413,Manali,IN,2022-07-12 01:10:33,13.1667,80.2667,82.49,80,100,12.01
414,Sistranda,NO,2022-07-12 01:10:36,63.7256,8.834,57.16,86,20,10.2
415,Rybachiy,RU,2022-07-12 01:11:37,48.7073,44.7449,73.26,61,0,7.67
416,Khudumelapye,BW,2022-07-12 01:11:37,-23.8833,24.75,51.98,33,0,6.33
417,Marawi,PH,2022-07-12 01:11:38,7.9986,124.2928,79.56,63,98,1.5
418,George Town,MY,2022-07-12 01:11:39,5.4112,100.3354,78.73,95,40,1.14
419,Ginda,IN,2022-07-12 01:11:40,30.6945,78.4932,66.07,88,100,3.89
420,Mizdah,LY,2022-07-12 01:11:41,31.4451,12.9801,70.12,74,0,11.86
421,Dubuque,US,2022-07-12 01:11:41,42.4833,-90.8668,79.39,58,0,10.36
422,Lensk,RU,2022-07-12 01:11:42,60.7253,114.9278,67.35,65,100,1.92
423,Tshikapa,CD,2022-07-12 01:07:19,-6.4167,20.8,68.83,39,10,2.26
424,Borogontsy,RU,2022-07-12 01:11:44,62.6683,131.1683,71.71,60,48,1.05
425,Aklavik,CA,2022-07-12 01:11:45,68.2191,-135.0107,69.69,55,27,18.66
426,Alofi,NU,2022-07-12 01:09:25,-19.0595,-169.9187,78.69,73,75,12.66
427,Sao Miguel Do Araguaia,BR,2022-07-12 01:11:47,-13.275,-50.1628,72.19,43,6,3.22
428,Herre,NO,2022-07-12 01:11:48,59.1,9.5667,55.87,96,6,2.48
429,Conakry,GN,2022-07-12 01:11:48,9.538,-13.6773,78.08,83,100,4.5
430,Mogadishu,SO,2022-07-12 01:11:46,2.0371,45.3438,75.99,84,81,15.28
431,Tessalit,ML,2022-07-12 01:11:50,20.1986,1.0114,92.91,22,59,10.63
432,Maracacume,BR,2022-07-12 01:11:51,-2.0428,-45.9592,72.46,95,11,2.77
433,Lata,PT,2022-07-12 01:11:51,40.1629,-8.3327,64.08,50,100,3.8
434,Van,TR,2022-07-12 01:09:30,38.4924,43.3831,56.55,44,0,4.61
435,Chiknayakanhalli,IN,2022-07-12 01:11:53,13.4172,76.6228,68.65,86,100,12.75
436,Sao Gabriel Da Cachoeira,BR,2022-07-12 01:11:53,-0.1303,-67.0892,72.63,97,65,1.34
437,Mangrol,IN,2022-07-12 01:11:54,21.1167,70.1167,81.27,83,100,21.21
438,Kokopo,PG,2022-07-12 01:11:55,-4.352,152.2633,85.62,63,35,11.68
439,Kyaikkami,MM,2022-07-12 01:11:55,16.08,97.5675,78.17,88,100,7.83
440,Opuwo,NA,2022-07-12 01:07:34,-18.0607,13.84,58.48,39,0,5.68
441,Tirnavos,GR,2022-07-12 01:11:58,39.7389,22.2882,73.22,43,40,4.61
442,Orikum,AL,2022-07-12 01:11:58,40.3253,19.4714,71.11,59,0,7.58
443,Maniwaki,CA,2022-07-12 01:11:59,46.3834,-75.966,65.46,83,100,7.49
444,Panaba,MX,2022-07-12 01:12:00,21.2833,-88.2667,81.64,72,100,9.69
445,Yantal,RU,2022-07-12 01:12:01,56.8471,105.2542,60.78,86,100,2.17
446,Podborany,CZ,2022-07-12 01:12:01,50.2294,13.4119,56.91,85,2,4.97
447,Egvekinot,RU,2022-07-12 01:12:02,66.3167,-179.1667,50.9,71,96,4.12
448,Namibe,AO,2022-07-12 01:12:03,-15.1961,12.1522,64.24,89,0,6.06
449,Tromso,NO,2022-07-12 01:09:02,69.6496,18.957,54.37,87,100,0.0
450,Garden City,US,2022-07-12 01:12:04,42.3256,-83.331,82.89,63,75,13.8
451,Kimbe,PG,2022-07-12 01:12:05,-5.5502,150.1429,90.5,53,18,3.38
452,Hurghada,EG,2022-07-12 01:12:06,27.2574,33.8129,83.19,48,60,20.62
453,Choya,RU,2022-07-12 01:07:07,52.0108,86.5467,65.52,95,22,2.46
454,Moerai,PF,2022-07-12 01:12:07,-22.4333,-151.3333,71.89,67,88,13.09
455,Sao Filipe,CV,2022-07-12 01:12:08,14.8961,-24.4956,73.71,85,37,4.56
456,Mamou,GN,2022-07-12 01:12:09,10.5,-12.0,68.0,99,100,3.36
457,Bairiki,KI,2022-07-12 01:12:10,1.3292,172.9752,86.0,79,75,14.97
458,Grants Pass,US,2022-07-12 01:12:11,42.439,-123.3284,106.2,25,0,6.91
459,Seydi,TM,2022-07-12 01:12:11,39.4816,62.9137,78.26,29,0,10.56
460,Lodja,CD,2022-07-12 01:13:12,-3.4833,23.4333,70.38,42,14,0.67
461,Yarmouth,US,2022-07-12 01:13:14,41.7057,-70.2286,70.27,77,0,11.5
462,Yerbogachen,RU,2022-07-12 01:12:54,61.2767,108.0108,49.46,62,100,7.4
463,Saint-Max,FR,2022-07-12 01:13:16,48.7043,6.21,65.75,79,0,5.75
464,Vardo,NO,2022-07-12 01:13:17,70.3705,31.1107,48.18,100,100,2.3
465,Pisco,PE,2022-07-12 01:13:04,-13.7,-76.2167,61.02,82,40,10.36
466,Iskateley,RU,2022-07-12 01:13:19,67.6803,53.1512,64.78,83,100,6.29
467,Rexburg,US,2022-07-12 01:13:21,43.826,-111.7897,87.78,16,0,0.0
468,Bozoum,CF,2022-07-12 01:13:22,6.3193,16.3799,67.12,97,99,3.33
469,Mae Hong Son,TH,2022-07-12 01:13:23,19.3003,97.9685,77.29,93,100,0.65
470,San Onofre,CO,2022-07-12 01:13:24,9.7359,-75.5263,77.36,89,100,4.12
471,Kualakapuas,ID,2022-07-12 01:13:25,-3.0091,114.3876,79.61,85,29,3.38
472,La Ronge,CA,2022-07-12 01:13:27,55.1001,-105.2842,63.91,62,100,2.19
473,Nanlong,CN,2022-07-12 01:13:28,31.3533,106.0631,85.5,75,100,2.82
474,Nisia Floresta,BR,2022-07-12 01:13:28,-6.0911,-35.2086,74.21,94,96,6.42
475,Acapulco,MX,2022-07-12 01:13:37,16.8634,-99.8901,84.02,79,75,6.91
476,Yinchuan,CN,2022-07-12 01:13:38,38.4681,106.2731,78.96,51,100,2.19
477,San Carlos De Bariloche,AR,2022-07-12 01:13:43,-41.1456,-71.3082,37.15,81,75,19.57
478,Omboue,GA,2022-07-12 01:13:48,-1.5746,9.2618,69.1,91,100,6.29
479,Dali,CN,2022-07-12 01:13:50,25.7,100.1833,66.6,89,79,3.67
480,Beloha,MG,2022-07-12 01:13:52,-25.1667,45.05,61.48,76,0,4.25
481,Puerto Ayacucho,VE,2022-07-12 01:13:53,5.6639,-67.6236,75.61,91,100,3.09
482,Cururupu,BR,2022-07-12 01:13:54,-1.8283,-44.8683,73.99,94,20,2.75
483,Port Hedland,AU,2022-07-12 01:13:54,-20.3167,118.5667,68.05,28,5,13.8
484,Arman,RU,2022-07-12 01:13:55,59.7,150.1667,82.02,67,18,5.82
485,Yakeshi,CN,2022-07-12 01:13:56,49.2833,120.7333,63.27,91,100,14.52
486,Ulladulla,AU,2022-07-12 01:13:57,-35.35,150.4667,54.46,54,100,2.17
487,York,US,2022-07-12 01:13:58,40.1254,-77.0,79.79,44,0,6.91
488,Veraval,IN,2022-07-12 01:13:07,20.9,70.3667,81.37,83,100,21.43
489,Olafsvik,IS,2022-07-12 01:14:02,64.8945,-23.7142,50.56,84,100,22.64
490,Lagoa,PT,2022-07-12 01:14:02,39.05,-27.9833,67.44,88,59,9.66
491,Petatlan,MX,2022-07-12 01:14:03,17.5167,-101.2667,81.99,80,94,4.5
492,Atikokan,CA,2022-07-12 01:14:04,48.7555,-91.6216,60.64,96,100,7.09
493,Redcar,GB,2022-07-12 01:14:05,54.6166,-1.06,68.52,66,100,5.01
494,Assiniboia,CA,2022-07-12 01:14:07,49.6334,-105.9845,77.32,36,44,11.7
495,Mitchell,US,2022-07-12 01:14:07,43.7094,-98.0298,80.58,45,0,10.36
496,Ostrovnoy,RU,2022-07-12 01:14:08,68.0531,39.5131,59.56,92,98,4.32
497,Ratnapura,LK,2022-07-12 01:14:10,6.6828,80.3992,75.58,95,99,2.71
498,Montepuez,MZ,2022-07-12 01:14:11,-13.1256,38.9997,59.7,97,21,4.12
499,Komsomolskiy,UZ,2022-07-12 01:14:12,40.4272,71.7189,74.12,38,20,4.61
500,Salinopolis,BR,2022-07-12 01:14:13,-0.6136,-47.3561,78.35,84,14,7.81
501,Bela Pod Bezdezem,CZ,2022-07-12 01:14:13,50.5012,14.8042,58.91,64,100,2.39
502,Guerrero Negro,MX,2022-07-12 01:14:14,27.9769,-114.0611,70.12,74,30,19.98
503,Lasa,IT,2022-07-12 01:14:15,46.6166,10.7002,60.37,86,6,4.74
504,Kaniama,CD,2022-07-12 01:14:16,-7.5667,24.1833,65.53,44,8,4.25
505,Hay River,CA,2022-07-12 01:14:17,60.8156,-115.7999,64.58,72,30,7.43
506,Gimli,CA,2022-07-12 01:14:18,50.6336,-96.9907,69.75,76,0,13.71
507,Half Moon Bay,US,2022-07-12 01:14:19,37.4636,-122.4286,91.06,80,100,19.57
508,Baherden,TM,2022-07-12 01:14:20,38.4362,57.4316,78.13,24,0,3.98
509,Shaoxing,CN,2022-07-12 01:15:21,30.011,120.5715,94.95,54,98,4.85
510,Uglegorsk,RU,2022-07-12 01:15:23,49.0833,142.0333,66.76,86,100,3.69
511,Saint-Paul,RE,2022-07-12 01:15:24,-21.0096,55.2707,70.36,72,16,5.79
512,San Cristobal,VE,2022-07-12 01:15:25,7.7669,-72.225,73.58,95,100,2.37
513,Fare,PF,2022-07-12 01:15:25,-16.7,-151.0167,77.81,76,1,9.04
514,Watsa,CD,2022-07-12 01:15:26,3.0372,29.5355,62.38,91,88,1.99
515,Weiser,US,2022-07-12 01:15:27,44.251,-116.9693,96.89,21,2,1.99
516,Ariquemes,BR,2022-07-12 01:15:28,-9.9133,-63.0408,77.25,65,40,1.48
517,Clyde River,CA,2022-07-12 01:15:29,70.4692,-68.5914,41.23,93,100,18.41
518,Fairbanks,US,2022-07-12 01:12:31,64.8378,-147.7164,76.96,67,100,10.36
519,Anekal,IN,2022-07-12 01:15:32,12.7,77.7,67.51,90,100,18.23
520,Nouadhibou,MR,2022-07-12 01:15:33,20.931,-17.0347,69.78,94,0,11.5
521,Sorland,NO,2022-07-12 01:15:41,67.667,12.6934,53.46,91,100,22.41
522,Kloulklubed,PW,2022-07-12 01:15:42,7.0419,134.2556,73.9,70,100,9.08
523,Baracoa,CU,2022-07-12 01:15:45,20.3467,-74.4958,79.7,86,26,3.87
524,Lysyye Gory,RU,2022-07-12 01:15:45,51.5506,44.8414,78.37,43,100,9.22
525,Tucumcari,US,2022-07-12 01:15:46,35.1717,-103.725,98.44,15,0,18.41
526,Ust-Tsilma,RU,2022-07-12 01:15:48,65.441,52.1498,66.65,78,24,3.4
527,Cayenne,GF,2022-07-12 01:15:48,4.9333,-52.3333,79.09,1,0,1.14
528,Dasoguz,TM,2022-07-12 01:15:49,41.8363,59.9666,71.55,46,0,6.91
529,Canillo,AD,2022-07-12 01:15:50,42.5833,1.6667,57.42,68,0,0.43
530,El Alto,PE,2022-07-12 01:15:52,-4.2714,-81.2147,62.44,85,49,16.58
531,Pokosnoye,RU,2022-07-12 01:15:53,55.5258,101.0536,61.09,88,100,8.61
532,Lake Havasu City,US,2022-07-12 01:15:55,34.4839,-114.3224,116.22,8,0,9.22
533,Ulety,RU,2022-07-12 01:15:55,51.3572,112.4849,59.58,80,100,0.31
534,Urubicha,BO,2022-07-12 01:15:56,-15.3833,-62.95,78.08,57,100,2.53
535,Cajati,BR,2022-07-12 01:15:57,-24.7361,-48.1228,67.01,63,100,2.48
536,Kang,BW,2022-07-12 01:15:58,-23.6752,22.7876,52.23,36,0,6.13
537,Strezhevoy,RU,2022-07-12 01:15:59,60.7333,77.5889,59.88,65,83,10.04
538,Imbituba,BR,2022-07-12 01:16:00,-28.24,-48.6703,69.85,82,100,10.85
539,Coihaique,CL,2022-07-12 01:16:01,-45.5752,-72.0662,28.35,86,75,4.61
540,Shingu,JP,2022-07-12 01:16:02,33.7333,135.9833,86.05,64,9,4.99
541,Laiyang,CN,2022-07-12 01:16:03,36.9758,120.7136,75.36,95,100,10.71
542,Ahuimanu,US,2022-07-12 01:16:04,21.4447,-157.8378,87.51,61,40,18.41
543,Uige,AO,2022-07-12 01:16:08,-7.6087,15.0613,61.02,86,98,2.68
544,Oranjemund,NA,2022-07-12 01:16:09,-28.55,16.4333,52.34,82,0,10.04
545,Missoula,US,2022-07-12 01:16:10,47.0166,-113.8009,78.1,34,0,2.89
546,Makakilo City,US,2022-07-12 01:16:17,21.3469,-158.0858,86.32,52,40,18.41
547,Porbandar,IN,2022-07-12 01:16:18,21.6422,69.6093,81.43,83,100,20.6
548,Omsukchan,RU,2022-07-12 01:16:19,62.5333,155.8,86.85,30,59,8.46
549,Chadiza,ZM,2022-07-12 01:16:20,-14.0678,32.4392,57.4,70,64,4.0
550,Qeshm,IR,2022-07-12 01:15:45,26.9581,56.2719,89.47,83,71,9.55
551,Nome,US,2022-07-12 01:14:15,64.5011,-165.4064,63.16,77,100,8.05
552,Riyadh,SA,2022-07-12 01:16:20,24.6877,46.7219,91.54,11,100,14.25
553,Yanam,IN,2022-07-12 01:17:26,16.7333,82.2167,75.61,87,100,14.81
554,Kashira,RU,2022-07-12 01:14:42,54.8444,38.1669,63.88,89,100,17.65
555,Goya,AR,2022-07-12 01:17:28,-29.14,-59.2626,51.33,82,98,8.97
556,Kinablangan,PH,2022-07-12 01:17:29,7.6947,126.5503,78.73,84,100,2.59
557,Lima,PE,2022-07-12 01:17:29,-12.0432,-77.0282,59.25,77,100,10.36
558,Chapais,CA,2022-07-12 01:17:30,49.7834,-74.8492,60.58,99,100,2.89
559,Kandrian,PG,2022-07-12 01:17:31,-6.2167,149.55,83.7,73,60,10.67
560,Victoria Point,AU,2022-07-12 01:17:32,-27.5833,153.3,66.25,75,81,3.0
